IRIS;LIBIRIS;COM;LIBCOM;DEC_PIMP14;DEC_TP6014;DEC_Q114;DEC_MED14;DEC_Q314;DEC_EQ14;DEC_D114;DEC_D214;DEC_D314;DEC_D414;DEC_D614;DEC_D714;DEC_D814;DEC_D914;DEC_RD14;DEC_S80S2014;DEC_GI14;DEC_PTSA14;DEC_PCHO14;DEC_PBEN14;DEC_PPEN14;DEC_PAUT14;note
930080120;Les Vignes 5;93008;Bobigny;41,6;45,7;7806;13192;18916;0,8;4014;6866;8644;10996;15140;17522;20226;24764;6,2;7,6;0,3;74,7;6,7;0,9;16,9;0,8;0
930100101;La Flamiche;93010;Bondy;43,1;43,6;7338;13590;20406;1;3100;6324;8646;11278;15806;18580;22295;27454;8,9;10,3;0,4;69,8;5,9;1,8;21,1;1,4;0
930100102;La Terre Saint-Blaise;93010;Bondy;;;6528;11706;16996;0,9;2226;4912;7182;9508;13430;15988;19100;24846;11,2;13;0,4;;;;;;0
930100103;Les Confins d'Aulnay;93010;Bondy;23,4;68,7;4694;9230;13730;1;338;3584;5606;7226;10970;12704;14836;19344;57,2;21,2;0,4;;;;;;0
930100104;Suzanne Buisson;93010;Bondy;27,2;56,2;5162;11170;16034;1;1126;4244;6214;8974;12684;14566;17298;21400;19;15,8;0,4;66,2;7,4;0,7;25,3;0,4;0
930100105;Le Chateau Gobillon;93010;Bondy;45,1;42,3;7945;14368;21094;0,9;4194;6792;9130;11374;16942;19516;23354;28850;6,9;9;0,4;71;6;1,3;19;2,7;0
930100106;Les Merisiers;93010;Bondy;32,3;58,5;5256;10272;17580;1,2;2026;4242;6216;8234;12604;15826;20130;25494;12,6;14,4;0,4;68,6;6,3;1,3;21,2;2,6;0
930100107;La Noue Caillet;93010;Bondy;40,9;45,9;8456;13250;19412;0,8;3701;7310;9506;11116;15374;17546;20698;25884;7;8,1;0,3;66,3;5,4;1;25,7;1,6;0
930100201;Le Mainguy;93010;Bondy;51,3;45,5;7164;14088;23848;1,2;2984;5752;8506;10832;17020;20916;26600;35206;11,8;14,3;0,4;68,7;4,2;2,5;21,9;2,7;0
930100202;Le Centre Ville;93010;Bondy;58,2;32,4;10014;17460;24966;0,9;5254;8824;11656;14334;20366;23610;27354;34912;6,6;8,2;0,4;75,6;3,9;1,6;16,6;2,3;0
930100203;Le Champart;93010;Bondy;57,8;32;9916;18106;28616;1;3546;7792;11666;14742;22026;26298;31620;39660;11,2;13,8;0,4;64,2;4;3,3;21,8;6,7;0
930100204;Le Moulin ˆ Vent;93010;Bondy;56,3;37,5;8872;15530;25998;1,1;3762;7558;10014;13036;19572;23952;28512;35340;9,4;11,2;0,4;68,3;4,6;1,9;22,7;2,5;0
930100301;La Mare ˆ la Veuve;93010;Bondy;70,9;19,6;14802;23648;33734;0,8;8144;12284;16598;20019;27422;31116;36082;44390;5,5;6,4;0,3;66,2;3,4;1,4;24,4;4,6;0
930100302;La Remise ˆ Jorelle;93010;Bondy;59;34,5;9524;16724;25870;1;5500;8246;11016;13662;19748;23434;28598;34910;6,3;8;0,4;79,7;4,4;1,5;12,9;1,5;0
930100303;Le Vieux Chateau;93010;Bondy;59,8;29,8;10672;18010;27978;1;6062;9310;12258;15660;21376;25860;30214;37854;6,2;8,1;0,4;70,9;4,3;2;20;2,8;0
930100304;Le Saule Blanc;93010;Bondy;36,8;53,4;5660;11294;19274;1,2;1142;4768;6848;8970;14118;17808;21222;27330;23,9;18,8;0,4;63,2;6,6;1,9;25,9;2,4;0
930100305;Les Courts Sillons;93010;Bondy;54,8;33,8;8638;17954;27716;1,1;4446;7408;10748;14782;21808;25000;30222;36838;8,3;10,2;0,4;70,4;3,8;2,4;21;2,4;0
930100401;Les Friches;93010;Bondy;50,9;37,5;8468;15674;23506;1;2918;7188;9590;13010;19058;21758;25666;33444;11,5;12,2;0,4;66,2;4,1;1,2;26;2,5;0
930100402;La Martraye;93010;Bondy;38,7;51,9;6458;11744;18604;1;2876;5736;7304;9090;14400;17066;20394;25610;8,9;10,9;0,4;69,5;6,7;1,7;20,7;1,4;0
930100403;Les Fleches;93010;Bondy;32,2;59,4;5168;10208;15946;1,1;1728;4378;6352;8268;12240;14500;18404;24278;14;14,8;0,4;70,6;7,2;1,1;20,7;0,4;0
930100404;La Ferme;93010;Bondy;53,6;35,7;8738;16138;23200;0,9;4372;7464;10152;13256;18541;21832;25003;30482;7;8,8;0,4;71;4,9;1;21,3;1,8;0
930100405;Fosse de la Regale;93010;Bondy;56,8;35;9262;17539;26966;1;2796;7384;10334;14028;20620;24658;28936;36458;13;12,6;0,4;63,6;3,3;3,3;27,9;1,9;0
930130102;Stade Eglise;93013;Le Bourget;;;8978;14756;23836;1;4196;7652;9976;12498;17968;21370;26446;33140;7,9;9,3;0,4;69,7;3,9;2,1;21,7;2,6;0
930130103;Baudouin Republique;93013;Le Bourget;56,3;36,7;9072;16234;25052;1;4390;7436;10696;13150;19462;22860;27544;34718;7,9;10,6;0,4;73,5;3,9;3,4;16,3;2,9;0
930130104;Guynemer Gai Logis;93013;Le Bourget;45,2;47,7;7576;12662;20672;1;3794;6472;8652;10552;15606;18576;22628;28570;7,5;9,3;0,4;66,5;4,7;1,2;26;1,6;0
930130105;l'Etang;93013;Le Bourget;57,4;38,3;8414;15910;25912;1,1;4000;7048;9806;12726;19764;23794;28560;35982;9;11,7;0,4;67,3;4,2;2,8;21,9;3,8;0
930130106;Gare;93013;Le Bourget;54,5;38,7;8312;15428;24422;1;3556;6880;9720;12464;18936;22312;27100;33918;9,5;11,5;0,4;74;4;3;16,2;2,8;0
930130107;Bienvenue Rigaud;93013;Le Bourget;49,3;42,4;7852;14956;23940;1,1;2792;6654;9628;11796;18726;21914;26484;34220;12,3;13,2;0,4;66,4;4,1;2,4;23,2;3,9;0
930140103;Iris 2;93014;Clichy-sous-Bois;20,2;71,2;4128;8134;13220;1,1;838;3506;5156;6576;9798;11966;14650;18764;22,4;17,5;0,4;73,4;8,5;0,7;16,7;0,7;0
930140104;Iris 3;93014;Clichy-sous-Bois;20,9;72,3;5060;8312;12904;0,9;1980;4302;5648;6928;9982;11470;14174;17912;9;10,8;0,4;;;;;;0
930140106;Iris 5;93014;Clichy-sous-Bois;38,9;52,2;6514;11894;18472;1;2850;5372;7486;9776;13918;16684;20062;24930;8,7;10,2;0,4;73,9;5,7;1,2;18,3;0,9;0
930140107;Iris 6;93014;Clichy-sous-Bois;60,4;29,3;10328;18320;27034;0,9;5152;8574;12364;15030;22064;24942;29800;36190;7;9,6;0,4;65,2;3,2;4,7;20,8;6,1;0
930140108;Iris 7;93014;Clichy-sous-Bois;59,9;31,5;10880;17782;27134;0,9;5266;9170;11914;15222;21000;24322;29550;36462;6,9;9,1;0,4;65,4;4;4,5;20,6;5,5;0
930140109;Iris 8;93014;Clichy-sous-Bois;13,9;83,8;3286;6494;9914;1;384;2546;3980;5260;7674;9092;10806;15028;39,1;20;0,4;79,5;10,3;0,7;9,1;0,4;0
930140110;Iris 9;93014;Clichy-sous-Bois;25,5;74,5;4066;7924;12398;1,1;750;3090;4840;6164;9386;11286;14218;19154;25,5;19,9;0,4;74,7;7,4;1,6;14,8;1,5;0
930140111;Iris 10;93014;Clichy-sous-Bois;25,8;71,3;4432;8258;13236;1,1;606;3468;5144;6452;9988;11824;14822;19670;32,5;18,1;0,4;73,8;8,2;0,9;16,4;0,7;0
930140112;Iris 11;93014;Clichy-sous-Bois;53,8;38;8836;15674;24326;1;4882;7678;10066;12984;18516;22354;26586;32708;6,7;8,5;0,4;72,1;4,7;1,4;19,4;2,4;0
930140113;Iris 12;93014;Clichy-sous-Bois;33,5;62,5;4654;9244;15538;1,2;1158;3908;5834;7628;11468;14004;17416;24992;21,6;18,1;0,4;72,5;5,9;1;19,8;0,8;0
930270103;Mairie;93027;La Courneuve;41;49,8;7160;12292;18694;0,9;3072;5946;8030;9946;14398;17188;21270;26946;8,8;11,6;0,4;76,7;5,1;1,3;13,6;3,3;0
930270104;Convention;93027;La Courneuve;37,3;54;6912;11420;17454;0,9;3784;5930;7898;9475;13700;15962;19422;24706;6,5;8,9;0,4;77,1;5,9;1,7;14,3;1;0
930270105;Anatole France;93027;La Courneuve;40,6;48,2;6710;12370;18906;1;2638;5606;8030;10284;14580;17502;20612;26694;10,1;11,4;0,4;70,4;5,3;1,3;20;3;0
930270109;Francs Tireurs Zola;93027;La Courneuve;38,4;47,7;7564;12704;18786;0,9;3410;6278;8620;10684;14966;17486;20600;26068;7,6;9,7;0,4;75,7;5,1;1;15,7;2,5;0
930270110;Braque Orme Seul;93027;La Courneuve;23,1;69,1;4922;8536;13386;1;1070;4098;5528;6992;10016;12358;14964;19556;18,3;16,3;0,4;71;7,8;0,8;19,3;1,1;0
930270111;La Tour;93027;La Courneuve;24,3;67,7;5222;8670;13852;1;1264;4064;6146;7564;10400;12652;15470;19122;15,1;14,5;0,4;75,1;6,6;1,4;16,2;0,7;0
930270113;6 Routes;93027;La Courneuve;37,2;54,9;7240;11514;17474;0,9;3436;6278;7926;9458;13286;15756;20448;26744;7,8;9,7;0,4;69,9;4,1;2,4;20,5;3,1;0
930270114;Verlaine;93027;La Courneuve;30,8;62,1;5568;9796;15832;1;1056;4498;6294;8052;11624;14254;17658;22578;21,4;15,2;0,4;70,3;6,2;0,7;22;0,8;0
930270115;Quinet Cachin;93027;La Courneuve;32,8;59,5;5414;10058;16870;1,1;1244;4238;6366;8174;12462;15354;18756;23564;18,9;17;0,4;69,6;5,6;1;22,2;1,6;0
930270117;Rateau;93027;La Courneuve;40,7;50,3;7038;12142;19664;1;3128;5896;7846;9754;14812;17776;22156;28564;9,1;10,9;0,4;70,9;4,7;2,5;18,6;3,3;0
930270118;P v Couturier;93027;La Courneuve;36,3;55,1;6180;11192;17442;1;2796;5508;7246;9148;13270;15960;20032;26738;9,6;11,3;0,4;70,5;4,3;1,1;19,3;4,8;0
930270119;Moulin Neuf;93027;La Courneuve;34,7;58,9;6206;10082;17048;1,1;1364;5122;7382;8440;12626;15506;19458;26024;19,1;15,8;0,4;67,6;6;1,7;21,7;3;0
930290101;Economie 1;93029;Drancy;47,1;44,4;7156;13766;22626;1,1;3424;5944;8618;10948;17296;20230;24666;31456;9,2;12,2;0,4;71,1;4,5;1,5;19,4;3,5;0
930290102;Economie 2;93029;Drancy;60;33,3;9810;18830;28088;1;4896;8138;10982;14876;21860;25666;29952;38918;7,9;9,4;0,4;68;3;1,8;23,7;3,5;0
930290201;Les Oiseaux 1;93029;Drancy;57,8;33,2;9432;17911;25940;0,9;4246;7968;11594;14672;20794;23988;28424;35356;8,3;10,3;0,4;70,7;4,2;2,7;18,4;4;0
930290202;Les Oiseaux 2;93029;Drancy;59,3;26,4;11795;19420;27526;0,8;5002;10076;13258;16664;22158;25596;29540;38058;7,6;8,6;0,4;66,8;2,9;3;22,5;4,8;0
930290203;Les Oiseaux 3;93029;Drancy;63,3;29;10884;19260;27372;0,9;5896;8364;12434;15642;23002;25742;30152;36738;6,2;8,2;0,3;64,7;3,6;2,3;25,8;3,6;0
930290301;La Muette 1;93029;Drancy;57,3;34,7;9402;16974;24362;0,9;4384;8130;10718;13630;19654;22398;26340;31692;7,2;8,5;0,3;73,4;3,7;0,8;20,6;1,5;0
930290302;La Muette 2;93029;Drancy;53,9;36,5;7962;16750;24518;1;2756;6174;9478;13116;20636;22858;26126;31570;11,5;12,7;0,4;83,2;4,1;0,8;10,6;1,3;0
930290401;Village Parisien 1;93029;Drancy;50,4;37,3;9294;15760;23782;0,9;4196;8202;10376;12950;18458;21622;26042;32456;7,7;8,8;0,4;64,1;3,6;1,5;27,8;3;0
930290402;Village Parisien 2;93029;Drancy;41,7;49;6310;12282;20796;1,2;2580;5340;7854;10162;15282;18480;23920;30340;11,8;15,3;0,4;65,6;4,9;2;24,6;2,9;0
930290403;Village Parisien 3;93029;Drancy;44,7;41,6;8474;14036;21044;0,9;3312;7142;9614;11874;16804;19516;23342;29588;8,9;10,4;0,4;69,7;5,3;1,3;21,6;2,1;0
930290501;La Mare 1;93029;Drancy;58,4;31,2;10098;18074;25750;0,9;4602;8328;11656;14938;21038;24128;28356;34336;7,5;8,9;0,4;65;3,6;2,7;25,4;3,3;0
930290502;La Mare 2;93029;Drancy;61,2;31,8;9452;18620;27680;1;3620;7634;11144;15358;21764;25516;31004;37572;10,4;12,8;0,4;61,9;3,3;3,6;24,5;6,7;0
930290503;La Mare 3;93029;Drancy;57;27,9;11098;18924;26982;0,8;4710;9376;12746;15488;22260;25122;28644;36430;7,7;9,6;0,4;66;3,4;2,1;22,9;5,6;0
930290601;Vieux Drancy 1;93029;Drancy;46,7;39,2;8596;14986;21304;0,8;3648;7520;10214;12462;16996;19448;23128;27970;7,7;9,1;0,3;64,5;4,9;1,4;28,4;0,8;0
930290602;Vieux Drancy 2;93029;Drancy;51,1;38,6;8804;15264;21926;0,9;4232;7264;9992;12528;17838;20564;23900;28678;6,8;8,5;0,3;74;5,2;1,2;18,7;0,9;0
930290603;Vieux Drancy 3;93029;Drancy;60,4;31,5;10114;18274;27832;1;4886;8322;11906;15264;21784;25392;30318;36986;7,6;9,8;0,4;69,1;3,5;3,3;20;4,1;0
930290604;Vieux Drancy 4;93029;Drancy;63,3;26,6;11466;18948;27884;0,9;6670;10244;13050;15694;22118;25666;29848;35136;5,3;6,7;0,3;69,8;2,9;1;22,6;3,7;0
930290701;Petit Drancy 1;93029;Drancy;44,6;45,9;7006;12998;21034;1,1;3030;5772;8248;10474;15840;18642;22988;29044;9,6;11,7;0,4;65,3;5,5;1,4;25,2;2,6;0
930290702;Petit Drancy 2;93029;Drancy;33,2;60;5170;9878;16728;1,2;920;3656;6384;7932;12186;14736;18408;22534;24,5;21,7;0,4;;;;;;0
930290703;Petit Drancy 3;93029;Drancy;59,3;28,7;11402;18784;27952;0,9;6064;9496;12732;15640;22223;25710;30246;38832;6,4;8,9;0,4;63,1;2,9;4,3;24;5,7;0
930290704;Petit Drancy 4;93029;Drancy;55,2;36,2;9212;16218;23648;0,9;4536;7750;10826;13196;18968;22114;25282;31790;7;8,5;0,4;69,5;4,2;2;21;3,3;0
930290801;l'Avenir Parisien 1;93029;Drancy;34,2;54,7;6608;11256;17796;1;2432;5772;7652;9454;13494;16464;19358;23700;9,7;10,2;0,4;;;;;;0
930290802;l'Avenir Parisien 2;93029;Drancy;38,2;51,3;6906;11904;18550;1;3368;5850;7968;9892;14544;16670;20748;26388;7,8;10,4;0,4;67,8;4,3;1,3;22,1;4,5;0
930290803;l'Avenir Parisien 3;93029;Drancy;46,5;46;7520;12952;20766;1;2872;6426;8334;10520;15720;19070;22464;29364;10,2;12,2;0,4;63;4,4;3;25,2;4,4;0
930290804;l'Avenir Parisien 4;93029;Drancy;16,4;79,3;4322;6576;9886;0,8;2004;3836;4934;5728;7448;8988;12300;17054;8,5;9,9;0,4;;;;;;0
930290901;Paris Campagne 1;93029;Drancy;61,6;30,9;10198;18734;26702;0,9;4864;8907;11990;15562;21702;24764;28686;34936;7,2;8,6;0,4;69,1;3,1;2,5;21,1;4,2;0
930290902;Paris Campagne 2;93029;Drancy;43,5;46,9;7752;13078;19444;0,9;3340;6646;8650;10344;15478;17602;21114;26220;7,9;9,4;0,4;73,9;4,6;0,3;20,5;0,7;0
930290903;Paris Campagne 3;93029;Drancy;53,6;35,6;8712;16040;24296;1;4332;7518;10090;13796;19160;22270;26490;32310;7,5;9,7;0,4;70,5;3,4;2,1;21,8;2,2;0
930290904;Paris Campagne 4;93029;Drancy;54,2;36,5;8532;16134;24996;1;2678;7336;10234;13114;19270;23340;27648;33874;12,6;12;0,4;65,5;4,1;2,2;24,5;3,7;0
930300101;Iris No 0101;93030;Dugny;50,9;40,2;7906;15020;21878;0,9;3700;7024;9098;12048;17696;20658;23262;27934;7,5;9,5;0,4;84,8;5,1;0,4;9;0,7;0
930300102;Iris No 0102;93030;Dugny;49,1;36,2;9108;15346;21954;0,8;4034;7316;10198;13074;17942;20402;24206;29436;7,3;9,2;0,3;70,3;4,2;1,3;23;1,2;0
930300103;Iris No 0103;93030;Dugny;39,2;54,6;6200;11200;18502;1,1;2162;5234;7282;8968;14130;16934;20712;26874;12,4;13,5;0,4;74;5,1;1,5;18,6;0,8;0
930300104;Iris No 0104;93030;Dugny;43,2;44,5;7580;13510;21066;1;4176;6726;8454;10974;15828;18994;22800;29530;7,1;9,3;0,4;77,4;6,1;1;14,8;0,7;0
930310101;Iris 1;93031;ƒpinay-sur-Seine;48;43,6;8254;14348;20592;0,9;4786;7260;9476;11560;16726;19366;23560;28508;6;7,7;0,4;73,4;4,4;2,2;18,9;1,1;0
930310102;Iris 2;93031;ƒpinay-sur-Seine;;;6386;12386;18596;1;2646;5258;8260;10096;14250;16778;19764;24092;9,1;11;0,4;72,9;6,3;1;18,9;0,9;0
930310103;Iris 3;93031;ƒpinay-sur-Seine;35,6;57,9;6154;10934;16424;0,9;2552;5210;7072;9116;12746;14946;18022;24580;9,6;10,5;0,4;76,2;6,7;1,6;14,6;0,9;0
930310104;Iris 4;93031;ƒpinay-sur-Seine;56,6;35,8;8550;16846;26768;1,1;4054;7442;10196;13596;20284;24642;29522;37404;9,2;11,8;0,4;68,3;4,2;4,5;19;4;0
930310201;Iris 5;93031;ƒpinay-sur-Seine;65,6;28,4;10910;19698;27868;0,9;6460;9400;12998;16302;22460;25948;30142;36722;5,7;8;0,4;68,7;3,4;2,1;22,3;3,5;0
930310202;Iris 6;93031;ƒpinay-sur-Seine;56,7;31,9;10408;17294;24742;0,8;5596;9008;11736;14834;19944;23146;26902;33710;6;7,5;0,3;72,7;4,1;2,9;18,1;2,2;0
930310203;Iris 7;93031;ƒpinay-sur-Seine;67,2;26,4;11666;20834;30348;0,9;5488;9664;13704;17158;24252;27456;32406;38938;7,1;9;0,4;64;3,6;3,5;24,7;4,2;0
930310301;Iris 8;93031;ƒpinay-sur-Seine;36;55,9;7018;11087;17746;1;2936;5874;7906;9504;13204;16084;19516;24100;8,2;9,8;0,4;72,7;6,6;1;18,9;0,8;0
930310302;Iris 9;93031;ƒpinay-sur-Seine;37,8;55,8;6110;11106;17074;1;2332;4846;7000;9080;13040;15294;18798;22980;9,9;11,4;0,4;79,1;6,4;2;11,5;1;1
930310303;Iris 10;93031;ƒpinay-sur-Seine;37,7;49,5;7258;12422;18420;0,9;2670;6082;8314;10484;14462;16830;20138;26312;9,9;10,7;0,4;73,6;6,2;1,6;17,6;1;0
930310304;Iris 11;93031;ƒpinay-sur-Seine;46,2;46,3;7598;12946;20212;1;3598;6450;8838;10820;15576;18480;22058;28594;7,9;10,1;0,4;73,8;5,5;1,6;18,1;1;0
930310401;Iris 12;93031;ƒpinay-sur-Seine;38,6;53,4;7282;11561;17798;0,9;3750;6324;7944;9654;13800;16332;19526;25218;6,7;8,9;0,4;72,4;5,2;2,5;19,1;0,8;0
930310402;Iris 13;93031;ƒpinay-sur-Seine;53,1;39,4;8732;14310;23014;1;4846;7558;9954;12290;17208;21074;24828;29924;6,2;8,2;0,4;69,7;4,1;2;22,6;1,6;0
930310403;Iris 14;93031;ƒpinay-sur-Seine;50,3;41,3;8820;14738;22018;0,9;4990;7764;9896;11822;17044;19878;24468;31146;6,2;8;0,4;66,4;4,9;2,8;22,4;3,5;0
930310404;Iris 15;93031;ƒpinay-sur-Seine;36;54,5;7006;11536;17450;0,9;3672;6226;7878;9884;13548;15976;19290;24828;6,8;8,3;0,4;73,6;5,9;1;18,5;1;0
930310405;Iris 16;93031;ƒpinay-sur-Seine;;;6866;11676;18646;1;3418;5634;7474;9166;13356;17088;20552;26484;7,7;10,1;0,4;;;;;;0
930310501;Iris 17;93031;ƒpinay-sur-Seine;43,6;43,7;7364;14104;21396;1;2912;6382;8612;11286;16802;20044;23150;28986;10;11,6;0,4;69,8;5,4;1,5;21,3;2;0
930310502;Iris 18;93031;ƒpinay-sur-Seine;54,6;34,6;9334;16662;24906;0,9;4422;7648;10706;13706;19798;23010;27155;33412;7,6;9,5;0,4;67,2;3,5;2,8;23,6;2,9;0
930310601;Iris 19;93031;ƒpinay-sur-Seine;65,3;26,6;11448;20254;29096;0,9;4680;10056;13474;16922;23146;26962;31698;39854;8,5;9,7;0,4;69,3;3,4;2,9;21,3;3,1;0
930320101;Iris No 0101;93032;Gagny;52,7;30,4;10420;16663;25566;0,9;5486;8457;12023;13966;19769;23604;27652;34602;6,3;9,3;0,4;67,6;4,1;2,6;22,6;3,1;0
930320102;Iris No 0102;93032;Gagny;73,2;16,3;15502;24752;34114;0,8;9484;13980;17376;21260;27916;32504;37358;46904;4,9;6,2;0,3;69,1;2,3;3,4;20,6;4,6;0
930320103;Iris No 0103;93032;Gagny;71,9;17,7;15430;23626;31758;0,7;7710;13302;17374;20588;26224;29648;33764;39420;5,1;6,1;0,3;67,5;3,1;3;23,5;2,9;0
930320104;Iris No 0104;93032;Gagny;60,2;28,8;11132;18252;28060;0,9;6106;9380;12304;15054;21844;26158;30518;37428;6,1;7,3;0,4;69,7;3,3;2,8;21,2;3;0
930320105;Iris No 0105;93032;Gagny;70,7;20,4;14488;23888;33036;0,8;7826;12098;16730;20704;27100;31460;36104;44512;5,7;7,4;0,3;69;2,7;4,3;20,2;3,8;0
930320106;Iris No 0106;93032;Gagny;;;8006;15112;22749;1;4108;6730;9610;11138;18008;21154;25054;32058;7,8;10,7;0,4;72,7;4,5;1,5;19,1;2,2;0
930320107;Iris No 0107;93032;Gagny;44,2;46,7;8556;12948;19634;0,9;4568;7486;9418;11072;14806;17798;21106;26942;5,9;7,5;0,3;79,4;6,2;0,7;13,4;0,3;0
930320108;Iris No 0108;93032;Gagny;77,2;11,6;18962;25606;33576;0,6;11336;16816;20656;23454;28116;31792;36104;42418;3,7;4,3;0,3;68,2;2,8;1,7;24,7;2,6;0
930320109;Iris No 0109;93032;Gagny;75,8;17,2;15912;25940;35504;0,8;8006;13884;17472;22112;28830;32858;38310;48644;6,1;7,6;0,4;62,2;2;6,3;24;5,5;0
930320110;Iris No 0110;93032;Gagny;74,1;13,2;17202;25180;35932;0,7;11408;14786;19056;22380;28454;33034;39342;50510;4,4;6,3;0,3;62,2;2,3;5;23,3;7,2;0
930320111;Iris No 0111;93032;Gagny;78,5;8,8;18982;26494;34716;0,6;12914;17228;20202;23998;29172;32842;36770;43928;3,4;4,1;0,3;66,6;2;2,7;25,8;2,9;0
930320112;Iris No 0112;93032;Gagny;62,1;27;11734;19602;27390;0,8;6104;10266;13194;16422;22606;25632;29376;35448;5,8;7,3;0,3;69,3;3,9;1,4;22,3;3,1;0
930320113;Iris No 0113;93032;Gagny;70,9;19,8;14402;24628;34252;0,8;7516;12266;16950;20726;28044;31604;36908;44748;6;7,1;0,3;65,5;3;4,3;23;4,2;0
930320114;Iris No 0114;93032;Gagny;;;19376;27668;36446;0,6;11952;17206;21284;24742;31098;33628;39944;47550;4;4,7;0,3;63,4;2;3,3;27,4;3,9;0
930320115;Iris No 0115;93032;Gagny;75,7;11,4;17520;25350;33424;0,6;11078;15724;19458;22304;28578;31786;36342;43712;3,9;4,8;0,3;66,6;2,3;2,5;23,7;4,9;0
930320116;Iris No 0116;93032;Gagny;;;7582;11480;17558;0,9;2812;6650;8474;9736;13768;16312;19832;24348;8,7;9,2;0,4;76;5,5;1,6;16,1;0,8;0
930320117;Iris No 0117;93032;Gagny;74,1;16,4;15726;23894;32856;0,7;9382;14056;17606;20990;27740;30846;34912;43168;4,6;5,5;0,3;64,1;2,3;3,1;26,3;4,2;0
930450101;l'Avenir;93045;Les Lilas;70,3;18,8;15906;26054;36600;0,8;6940;13316;18322;22482;30078;33960;40746;52530;7,6;13,3;0,5;61;3,9;5,8;15,4;13,9;0
930450102;Convention;93045;Les Lilas;72,5;15,5;16700;24352;34106;0,7;8428;14470;18302;21180;27604;31858;37382;46290;5,5;6,8;0,3;61,8;3,7;4,1;26,8;3,6;0
930450103;l'Eglise;93045;Les Lilas;70,3;20,1;14864;25176;37402;0,9;7452;12044;16774;21152;29696;34208;41422;55398;7,4;9,3;0,4;70;4,1;6;14,6;5,3;0
930450104;Le Fort;93045;Les Lilas;66,4;25,6;11694;20214;29420;0,9;4606;9136;13308;16482;23774;27244;31756;39150;8,5;9;0,3;65,1;4,1;2,8;25,8;2,2;0
930450105;Les Sentes;93045;Les Lilas;55,7;33,5;9518;16552;24988;0,9;5294;8042;11152;13722;19620;23124;26994;33992;6,4;8,5;0,4;67,3;4;3;24,1;1,6;0
930450106;Croix de l'Epinette;93045;Les Lilas;67,4;20,3;14432;23806;34850;0,9;5902;11910;16034;19946;28322;31856;38124;49044;8,3;9,5;0,4;62;3,2;6,1;22,5;6,2;0
930450107;Jalancloud;93045;Les Lilas;72,1;16,4;16540;25628;36380;0,8;7842;13863;18542;21988;29030;33986;38874;48688;6,2;7,6;0,3;69;3,8;4,2;17,8;5,2;0
930450108;Villegranges;93045;Les Lilas;66,3;24;12642;23684;36512;1;6336;10154;14658;19096;27436;32738;39044;52570;8,3;10,1;0,4;71,4;5,6;5,4;13,5;4,1;0
930450109;La Mairie;93045;Les Lilas;69;19,5;15440;24998;35466;0,8;6768;12530;17484;21252;28592;32808;38788;47004;6,9;8,6;0,4;72,1;3,8;2,9;17,1;4,1;0
930450110;Les Bruyeres;93045;Les Lilas;66,2;21,8;13108;21722;32716;0,9;6972;11608;15638;18630;25748;30233;35472;43708;6,3;7,7;0,3;59,8;4;2;31,6;2,6;0
930460101;Iris 1;93046;Livry-Gargan;56,5;32,5;9940;18442;27616;1;4062;8268;11630;14656;21992;25532;29440;35804;8,8;11,6;0,4;68,7;3,2;2;20;6,1;0
930460102;Iris 2;93046;Livry-Gargan;;;13544;21090;30342;0,8;6338;12084;14978;18182;24984;28390;32686;40670;6,4;8;0,4;68,4;2,3;3,2;21;5,1;0
930460103;Iris 3;93046;Livry-Gargan;72,6;14,7;15852;24094;33726;0,7;9346;14140;17590;20816;27044;31444;36090;45094;4,8;5,9;0,3;62,5;3,2;5,1;24,3;4,9;0
930460104;Iris 4;93046;Livry-Gargan;64,5;24,8;12244;20056;30270;0,9;6328;10672;13878;17098;24122;27726;32140;41346;6,5;9,2;0,4;66,4;3,4;6,8;19,9;3,5;0
930460105;Iris 5;93046;Livry-Gargan;62,1;24,8;12336;20202;28926;0,8;5924;10220;14026;17012;23054;26586;31424;40120;6,8;9;0,4;66,1;3,1;3,7;22;5,1;0
930460106;Iris 6;93046;Livry-Gargan;73;12,3;18008;24832;33028;0,6;10650;15652;19976;22204;27860;31560;35602;43828;4,1;5,3;0,3;65,6;2,6;3,4;25,2;3,2;0
930460107;Iris 7;93046;Livry-Gargan;65,9;20;14100;20581;27868;0,7;8230;12251;15470;18422;23294;26324;30090;37966;4,6;5,7;0,3;67,5;4,2;2,9;23;2,4;0
930460108;Iris 8;93046;Livry-Gargan;64,7;25,4;12000;19422;26532;0,7;6498;10560;14094;16738;21792;24776;28782;34098;5,2;6;0,3;74,2;3,3;1,3;19,3;1,9;1
930460109;Iris 9;93046;Livry-Gargan;70;19,6;13916;21618;29810;0,7;7120;12244;15390;18468;24532;28210;32314;39532;5,6;6,7;0,3;70,9;3,1;1,2;22,1;2,7;0
930460110;Iris 10;93046;Livry-Gargan;66,9;16,6;14612;21634;29738;0,7;8646;13170;16390;19306;24780;27994;32370;40270;4,7;5,8;0,3;70,9;3,5;3,2;18,7;3,7;0
930460111;Iris 11;93046;Livry-Gargan;62,7;25,2;12136;19356;26594;0,7;5896;10540;14014;16664;22040;24804;29132;34658;5,9;6,9;0,3;75,6;3;2,1;17;2,3;0
930460112;Iris 12;93046;Livry-Gargan;53,1;37,3;9418;16136;23554;0,9;4686;8034;10668;13102;18754;22010;24742;30240;6,5;8,1;0,3;72;4,5;0,8;20;2,7;0
